"id","name","type","slug","name_with_type","path","path_with_type","code","parent_code","isDeleted"
"60eaaa6f1173335842c354ab","Hương Khê","huyen","huong-khe","Huyện Hương Khê","Hương Khê, Hà Tĩnh","Huyện Hương Khê, Tỉnh Hà Tĩnh","444","42","False"
"60eaaa6f1173335842c354ac","Thạch Hà","huyen","thach-ha","Huyện Thạch Hà","Thạch Hà, Hà Tĩnh","Huyện Thạch Hà, Tỉnh Hà Tĩnh","445","42","False"
"60eaaa6f1173335842c354ad","Cẩm Xuyên","huyen","cam-xuyen","Huyện Cẩm Xuyên","Cẩm Xuyên, Hà Tĩnh","Huyện Cẩm Xuyên, Tỉnh Hà Tĩnh","446","42","False"
"60eaaa6f1173335842c354ae","Kỳ Anh","huyen","ky-anh","Huyện Kỳ Anh","Kỳ Anh, Hà Tĩnh","Huyện Kỳ Anh, Tỉnh Hà Tĩnh","447","42","False"
"60eaaa6f1173335842c354af","Lộc Hà","huyen","loc-ha","Huyện Lộc Hà","Lộc Hà, Hà Tĩnh","Huyện Lộc Hà, Tỉnh Hà Tĩnh","448","42","False"
"60eaaa6f1173335842c354b0","Kỳ Anh","thi-xa","ky-anh","Thị xã Kỳ Anh","Kỳ Anh, Hà Tĩnh","Thị xã Kỳ Anh, Tỉnh Hà Tĩnh","449","42","False"
"60eaaa6f1173335842c354b1","Đồng Hới","thanh-pho","dong-hoi","Thành Phố Đồng Hới","Đồng Hới, Quảng Bình","Thành Phố Đồng Hới, Tỉnh Quảng Bình","450","44","False"
"60eaaa6f1173335842c354b2","Minh Hóa","huyen","minh-hoa","Huyện Minh Hóa","Minh Hóa, Quảng Bình","Huyện Minh Hóa, Tỉnh Quảng Bình","452","44","False"
"60eaaa6f1173335842c354b3","Tuyên Hóa","huyen","tuyen-hoa","Huyện Tuyên Hóa","Tuyên Hóa, Quảng Bình","Huyện Tuyên Hóa, Tỉnh Quảng Bình","453","44","False"
"60eaaa6f1173335842c354b4","Quảng Trạch","huyen","quang-trach","Huyện Quảng Trạch","Quảng Trạch, Quảng Bình","Huyện Quảng Trạch, Tỉnh Quảng Bình","454","44","False"
"60eaaa6f1173335842c354b5","Bố Trạch","huyen","bo-trach","Huyện Bố Trạch","Bố Trạch, Quảng Bình","Huyện Bố Trạch, Tỉnh Quảng Bình","455","44","False"
"60eaaa6f1173335842c354b6","Quảng Ninh","huyen","quang-ninh","Huyện Quảng Ninh","Quảng Ninh, Quảng Bình","Huyện Quảng Ninh, Tỉnh Quảng Bình","456","44","False"
"60eaaa6f1173335842c354b7","Lệ Thủy","huyen","le-thuy","Huyện Lệ Thủy","Lệ Thủy, Quảng Bình","Huyện Lệ Thủy, Tỉnh Quảng Bình","457","44","False"
"60eaaa6f1173335842c354b8","Ba Đồn","thi-xa","ba-don","Thị xã Ba Đồn","Ba Đồn, Quảng Bình","Thị xã Ba Đồn, Tỉnh Quảng Bình","458","44","False"
"60eaaa6f1173335842c354b9","Đông Hà","thanh-pho","dong-ha","Thành phố Đông Hà","Đông Hà, Quảng Trị","Thành phố Đông Hà, Tỉnh Quảng Trị","461","45","False"
"60eaaa6f1173335842c354ba","Quảng Trị","thi-xa","quang-tri","Thị xã Quảng Trị","Quảng Trị, Quảng Trị","Thị xã Quảng Trị, Tỉnh Quảng Trị","462","45","False"
"60eaaa6f1173335842c354bb","Vĩnh Linh","huyen","vinh-linh","Huyện Vĩnh Linh","Vĩnh Linh, Quảng Trị","Huyện Vĩnh Linh, Tỉnh Quảng Trị","464","45","False"
"60eaaa6f1173335842c354bc","Hướng Hóa","huyen","huong-hoa","Huyện Hướng Hóa","Hướng Hóa, Quảng Trị","Huyện Hướng Hóa, Tỉnh Quảng Trị","465","45","False"
"60eaaa6f1173335842c354bd","Gio Linh","huyen","gio-linh","Huyện Gio Linh","Gio Linh, Quảng Trị","Huyện Gio Linh, Tỉnh Quảng Trị","466","45","False"
"60eaaa6f1173335842c354be","Đa Krông","huyen","da-krong","Huyện Đa Krông","Đa Krông, Quảng Trị","Huyện Đa Krông, Tỉnh Quảng Trị","467","45","False"
"60eaaa6f1173335842c354bf","Cam Lộ","huyen","cam-lo","Huyện Cam Lộ","Cam Lộ, Quảng Trị","Huyện Cam Lộ, Tỉnh Quảng Trị","468","45","False"
"60eaaa6f1173335842c354c0","Triệu Phong","huyen","trieu-phong","Huyện Triệu Phong","Triệu Phong, Quảng Trị","Huyện Triệu Phong, Tỉnh Quảng Trị","469","45","False"
"60eaaa6f1173335842c354c1","Hải Lăng","huyen","hai-lang","Huyện Hải Lăng","Hải Lăng, Quảng Trị","Huyện Hải Lăng, Tỉnh Quảng Trị","470","45","False"
"60eaaa6f1173335842c354c2","Cồn Cỏ","huyen","con-co","Huyện Cồn Cỏ","Cồn Cỏ, Quảng Trị","Huyện Cồn Cỏ, Tỉnh Quảng Trị","471","45","False"
"60eaaa6f1173335842c354c3","Huế","thanh-pho","hue","Thành phố Huế","Huế, Thừa Thiên Huế","Thành phố Huế, Tỉnh Thừa Thiên Huế","474","46","False"
"60eaaa6f1173335842c354c4","Phong Điền","huyen","phong-dien","Huyện Phong Điền","Phong Điền, Thừa Thiên Huế","Huyện Phong Điền, Tỉnh Thừa Thiên Huế","476","46","False"
"60eaaa6f1173335842c354c5","Quảng Điền","huyen","quang-dien","Huyện Quảng Điền","Quảng Điền, Thừa Thiên Huế","Huyện Quảng Điền, Tỉnh Thừa Thiên Huế","477","46","False"
"60eaaa6f1173335842c354c6","Phú Vang","huyen","phu-vang","Huyện Phú Vang","Phú Vang, Thừa Thiên Huế","Huyện Phú Vang, Tỉnh Thừa Thiên Huế","478","46","False"
"60eaaa6f1173335842c354c7","Hương Thủy","thi-xa","huong-thuy","Thị xã Hương Thủy","Hương Thủy, Thừa Thiên Huế","Thị xã Hương Thủy, Tỉnh Thừa Thiên Huế","479","46","False"
"60eaaa6f1173335842c354c8","Hương Trà","thi-xa","huong-tra","Thị xã Hương Trà","Hương Trà, Thừa Thiên Huế","Thị xã Hương Trà, Tỉnh Thừa Thiên Huế","480","46","False"
"60eaaa6f1173335842c354c9","A Lưới","huyen","a-luoi","Huyện A Lưới","A Lưới, Thừa Thiên Huế","Huyện A Lưới, Tỉnh Thừa Thiên Huế","481","46","False"
"60eaaa6f1173335842c354ca","Phú Lộc","huyen","phu-loc","Huyện Phú Lộc","Phú Lộc, Thừa Thiên Huế","Huyện Phú Lộc, Tỉnh Thừa Thiên Huế","482","46","False"
"60eaaa6f1173335842c354cb","Nam Đông","huyen","nam-dong","Huyện Nam Đông","Nam Đông, Thừa Thiên Huế","Huyện Nam Đông, Tỉnh Thừa Thiên Huế","483","46","False"
"60eaaa6f1173335842c354cc","Liên Chiểu","quan","lien-chieu","Quận Liên Chiểu","Liên Chiểu, Đà Nẵng","Quận Liên Chiểu, Thành phố Đà Nẵng","490","48","False"
"60eaaa6f1173335842c354cd","Thanh Khê","quan","thanh-khe","Quận Thanh Khê","Thanh Khê, Đà Nẵng","Quận Thanh Khê, Thành phố Đà Nẵng","491","48","False"
"60eaaa6f1173335842c354ce","Hải Châu","quan","hai-chau","Quận Hải Châu","Hải Châu, Đà Nẵng","Quận Hải Châu, Thành phố Đà Nẵng","492","48","False"
"60eaaa6f1173335842c354cf","Sơn Trà","quan","son-tra","Quận Sơn Trà","Sơn Trà, Đà Nẵng","Quận Sơn Trà, Thành phố Đà Nẵng","493","48","False"
"60eaaa6f1173335842c354d0","Ngũ Hành Sơn","quan","ngu-hanh-son","Quận Ngũ Hành Sơn","Ngũ Hành Sơn, Đà Nẵng","Quận Ngũ Hành Sơn, Thành phố Đà Nẵng","494","48","False"
"60eaaa6f1173335842c354d1","Cẩm Lệ","quan","cam-le","Quận Cẩm Lệ","Cẩm Lệ, Đà Nẵng","Quận Cẩm Lệ, Thành phố Đà Nẵng","495","48","False"
"60eaaa6f1173335842c354d2","Hòa Vang","huyen","hoa-vang","Huyện Hòa Vang","Hòa Vang, Đà Nẵng","Huyện Hòa Vang, Thành phố Đà Nẵng","497","48","False"
"60eaaa6f1173335842c354d3","Hoàng Sa","huyen","hoang-sa","Huyện Hoàng Sa","Hoàng Sa, Đà Nẵng","Huyện Hoàng Sa, Thành phố Đà Nẵng","498","48","False"
"60eaaa6f1173335842c354d4","Tam Kỳ","thanh-pho","tam-ky","Thành phố Tam Kỳ","Tam Kỳ, Quảng Nam","Thành phố Tam Kỳ, Tỉnh Quảng Nam","502","49","False"
"60eaaa6f1173335842c354d5","Hội An","thanh-pho","hoi-an","Thành phố Hội An","Hội An, Quảng Nam","Thành phố Hội An, Tỉnh Quảng Nam","503","49","False"
"60eaaa6f1173335842c354d6","Tây Giang","huyen","tay-giang","Huyện Tây Giang","Tây Giang, Quảng Nam","Huyện Tây Giang, Tỉnh Quảng Nam","504","49","False"
"60eaaa6f1173335842c354d7","Đông Giang","huyen","dong-giang","Huyện Đông Giang","Đông Giang, Quảng Nam","Huyện Đông Giang, Tỉnh Quảng Nam","505","49","False"
"60eaaa6f1173335842c354d8","Đại Lộc","huyen","dai-loc","Huyện Đại Lộc","Đại Lộc, Quảng Nam","Huyện Đại Lộc, Tỉnh Quảng Nam","506","49","False"
"60eaaa6f1173335842c354d9","Điện Bàn","thi-xa","dien-ban","Thị xã Điện Bàn","Điện Bàn, Quảng Nam","Thị xã Điện Bàn, Tỉnh Quảng Nam","507","49","False"
"60eaaa6f1173335842c354da","Duy Xuyên","huyen","duy-xuyen","Huyện Duy Xuyên","Duy Xuyên, Quảng Nam","Huyện Duy Xuyên, Tỉnh Quảng Nam","508","49","False"
"60eaaa6f1173335842c354db","Quế Sơn","huyen","que-son","Huyện Quế Sơn","Quế Sơn, Quảng Nam","Huyện Quế Sơn, Tỉnh Quảng Nam","509","49","False"
"60eaaa6f1173335842c354dc","Nam Giang","huyen","nam-giang","Huyện Nam Giang","Nam Giang, Quảng Nam","Huyện Nam Giang, Tỉnh Quảng Nam","510","49","False"
"60eaaa6f1173335842c354dd","Phước Sơn","huyen","phuoc-son","Huyện Phước Sơn","Phước Sơn, Quảng Nam","Huyện Phước Sơn, Tỉnh Quảng Nam","511","49","False"
"60eaaa6f1173335842c354de","Hiệp Đức","huyen","hiep-duc","Huyện Hiệp Đức","Hiệp Đức, Quảng Nam","Huyện Hiệp Đức, Tỉnh Quảng Nam","512","49","False"
"60eaaa6f1173335842c354df","Thăng Bình","huyen","thang-binh","Huyện Thăng Bình","Thăng Bình, Quảng Nam","Huyện Thăng Bình, Tỉnh Quảng Nam","513","49","False"
"60eaaa6f1173335842c354e0","Tiên Phước","huyen","tien-phuoc","Huyện Tiên Phước","Tiên Phước, Quảng Nam","Huyện Tiên Phước, Tỉnh Quảng Nam","514","49","False"
"60eaaa6f1173335842c354e1","Bắc Trà My","huyen","bac-tra-my","Huyện Bắc Trà My","Bắc Trà My, Quảng Nam","Huyện Bắc Trà My, Tỉnh Quảng Nam","515","49","False"
"60eaaa6f1173335842c354e2","Nam Trà My","huyen","nam-tra-my","Huyện Nam Trà My","Nam Trà My, Quảng Nam","Huyện Nam Trà My, Tỉnh Quảng Nam","516","49","False"
"60eaaa6f1173335842c354e3","Núi Thành","huyen","nui-thanh","Huyện Núi Thành","Núi Thành, Quảng Nam","Huyện Núi Thành, Tỉnh Quảng Nam","517","49","False"
"60eaaa6f1173335842c354e4","Phú Ninh","huyen","phu-ninh","Huyện Phú Ninh","Phú Ninh, Quảng Nam","Huyện Phú Ninh, Tỉnh Quảng Nam","518","49","False"
"60eaaa6f1173335842c354e5","Nông Sơn","huyen","nong-son","Huyện Nông Sơn","Nông Sơn, Quảng Nam","Huyện Nông Sơn, Tỉnh Quảng Nam","519","49","False"
"60eaaa6f1173335842c354e6","Quảng Ngãi","thanh-pho","quang-ngai","Thành phố Quảng Ngãi","Quảng Ngãi, Quảng Ngãi","Thành phố Quảng Ngãi, Tỉnh Quảng Ngãi","522","51","False"
"60eaaa6f1173335842c354e7","Bình Sơn","huyen","binh-son","Huyện Bình Sơn","Bình Sơn, Quảng Ngãi","Huyện Bình Sơn, Tỉnh Quảng Ngãi","524","51","False"
"60eaaa6f1173335842c354e8","Trà Bồng","huyen","tra-bong","Huyện Trà Bồng","Trà Bồng, Quảng Ngãi","Huyện Trà Bồng, Tỉnh Quảng Ngãi","525","51","False"
"60eaaa6f1173335842c354e9","Sơn Tịnh","huyen","son-tinh","Huyện Sơn Tịnh","Sơn Tịnh, Quảng Ngãi","Huyện Sơn Tịnh, Tỉnh Quảng Ngãi","527","51","False"
"60eaaa6f1173335842c354ea","Tư Nghĩa","huyen","tu-nghia","Huyện Tư Nghĩa","Tư Nghĩa, Quảng Ngãi","Huyện Tư Nghĩa, Tỉnh Quảng Ngãi","528","51","False"
"60eaaa6f1173335842c354eb","Sơn Hà","huyen","son-ha","Huyện Sơn Hà","Sơn Hà, Quảng Ngãi","Huyện Sơn Hà, Tỉnh Quảng Ngãi","529","51","False"
"60eaaa6f1173335842c354ec","Sơn Tây","huyen","son-tay","Huyện Sơn Tây","Sơn Tây, Quảng Ngãi","Huyện Sơn Tây, Tỉnh Quảng Ngãi","530","51","False"
"60eaaa6f1173335842c354ed","Minh Long","huyen","minh-long","Huyện Minh Long","Minh Long, Quảng Ngãi","Huyện Minh Long, Tỉnh Quảng Ngãi","531","51","False"
"60eaaa6f1173335842c354ee","Nghĩa Hành","huyen","nghia-hanh","Huyện Nghĩa Hành","Nghĩa Hành, Quảng Ngãi","Huyện Nghĩa Hành, Tỉnh Quảng Ngãi","532","51","False"
"60eaaa6f1173335842c354ef","Mộ Đức","huyen","mo-duc","Huyện Mộ Đức","Mộ Đức, Quảng Ngãi","Huyện Mộ Đức, Tỉnh Quảng Ngãi","533","51","False"
"60eaaa6f1173335842c354f0","Đức Phổ","thi-xa","duc-pho","Thị xã Đức Phổ","Đức Phổ, Quảng Ngãi","Thị xã Đức Phổ, Tỉnh Quảng Ngãi","534","51","False"
"60eaaa6f1173335842c354f1","Ba Tơ","huyen","ba-to","Huyện Ba Tơ","Ba Tơ, Quảng Ngãi","Huyện Ba Tơ, Tỉnh Quảng Ngãi","535","51","False"
"60eaaa6f1173335842c354f2","Lý Sơn","huyen","ly-son","Huyện Lý Sơn","Lý Sơn, Quảng Ngãi","Huyện Lý Sơn, Tỉnh Quảng Ngãi","536","51","False"
"60eaaa6f1173335842c354f3","Quy Nhơn","thanh-pho","quy-nhon","Thành phố Quy Nhơn","Quy Nhơn, Bình Định","Thành phố Quy Nhơn, Tỉnh Bình Định","540","52","False"
"60eaaa6f1173335842c354f4","An Lão","huyen","an-lao","Huyện An Lão","An Lão, Bình Định","Huyện An Lão, Tỉnh Bình Định","542","52","False"
"60eaaa6f1173335842c354f5","Hoài Nhơn","thi-xa","hoai-nhon","Thị xã Hoài Nhơn","Hoài Nhơn, Bình Định","Thị xã Hoài Nhơn, Tỉnh Bình Định","543","52","False"
"60eaaa6f1173335842c354f6","Hoài Ân","huyen","hoai-an","Huyện Hoài Ân","Hoài Ân, Bình Định","Huyện Hoài Ân, Tỉnh Bình Định","544","52","False"
"60eaaa6f1173335842c354f7","Phù Mỹ","huyen","phu-my","Huyện Phù Mỹ","Phù Mỹ, Bình Định","Huyện Phù Mỹ, Tỉnh Bình Định","545","52","False"
"60eaaa6f1173335842c354f8","Vĩnh Thạnh","huyen","vinh-thanh","Huyện Vĩnh Thạnh","Vĩnh Thạnh, Bình Định","Huyện Vĩnh Thạnh, Tỉnh Bình Định","546","52","False"
"60eaaa6f1173335842c354f9","Tây Sơn","huyen","tay-son","Huyện Tây Sơn","Tây Sơn, Bình Định","Huyện Tây Sơn, Tỉnh Bình Định","547","52","False"
"60eaaa6f1173335842c354fa","Phù Cát","huyen","phu-cat","Huyện Phù Cát","Phù Cát, Bình Định","Huyện Phù Cát, Tỉnh Bình Định","548","52","False"
"60eaaa6f1173335842c354fb","An Nhơn","thi-xa","an-nhon","Thị xã An Nhơn","An Nhơn, Bình Định","Thị xã An Nhơn, Tỉnh Bình Định","549","52","False"
"60eaaa6f1173335842c354fc","Tuy Phước","huyen","tuy-phuoc","Huyện Tuy Phước","Tuy Phước, Bình Định","Huyện Tuy Phước, Tỉnh Bình Định","550","52","False"
"60eaaa6f1173335842c354fd","Vân Canh","huyen","van-canh","Huyện Vân Canh","Vân Canh, Bình Định","Huyện Vân Canh, Tỉnh Bình Định","551","52","False"
"60eaaa6f1173335842c354fe","Tuy Hoà","thanh-pho","tuy-hoa","Thành phố Tuy Hoà","Tuy Hoà, Phú Yên","Thành phố Tuy Hoà, Tỉnh Phú Yên","555","54","False"
"60eaaa6f1173335842c354ff","Sông Cầu","thi-xa","song-cau","Thị xã Sông Cầu","Sông Cầu, Phú Yên","Thị xã Sông Cầu, Tỉnh Phú Yên","557","54","False"
"60eaaa6f1173335842c35500","Đồng Xuân","huyen","dong-xuan","Huyện Đồng Xuân","Đồng Xuân, Phú Yên","Huyện Đồng Xuân, Tỉnh Phú Yên","558","54","False"
"60eaaa6f1173335842c35501","Tuy An","huyen","tuy-an","Huyện Tuy An","Tuy An, Phú Yên","Huyện Tuy An, Tỉnh Phú Yên","559","54","False"
"60eaaa6f1173335842c35502","Sơn Hòa","huyen","son-hoa","Huyện Sơn Hòa","Sơn Hòa, Phú Yên","Huyện Sơn Hòa, Tỉnh Phú Yên","560","54","False"
"60eaaa6f1173335842c35503","Sông Hinh","huyen","song-hinh","Huyện Sông Hinh","Sông Hinh, Phú Yên","Huyện Sông Hinh, Tỉnh Phú Yên","561","54","False"
"60eaaa6f1173335842c35504","Tây Hoà","huyen","tay-hoa","Huyện Tây Hoà","Tây Hoà, Phú Yên","Huyện Tây Hoà, Tỉnh Phú Yên","562","54","False"
"60eaaa6f1173335842c35505","Phú Hoà","huyen","phu-hoa","Huyện Phú Hoà","Phú Hoà, Phú Yên","Huyện Phú Hoà, Tỉnh Phú Yên","563","54","False"
"60eaaa6f1173335842c35506","Đông Hòa","thi-xa","dong-hoa","Thị xã Đông Hòa","Đông Hòa, Phú Yên","Thị xã Đông Hòa, Tỉnh Phú Yên","564","54","False"
"60eaaa6f1173335842c35507","Nha Trang","thanh-pho","nha-trang","Thành phố Nha Trang","Nha Trang, Khánh Hòa","Thành phố Nha Trang, Tỉnh Khánh Hòa","568","56","False"
"60eaaa6f1173335842c35508","Cam Ranh","thanh-pho","cam-ranh","Thành phố Cam Ranh","Cam Ranh, Khánh Hòa","Thành phố Cam Ranh, Tỉnh Khánh Hòa","569","56","False"
"60eaaa6f1173335842c35509","Cam Lâm","huyen","cam-lam","Huyện Cam Lâm","Cam Lâm, Khánh Hòa","Huyện Cam Lâm, Tỉnh Khánh Hòa","570","56","False"
"60eaaa6f1173335842c3550a","Vạn Ninh","huyen","van-ninh","Huyện Vạn Ninh","Vạn Ninh, Khánh Hòa","Huyện Vạn Ninh, Tỉnh Khánh Hòa","571","56","False"
"60eaaa6f1173335842c3550b","Ninh Hòa","thi-xa","ninh-hoa","Thị xã Ninh Hòa","Ninh Hòa, Khánh Hòa","Thị xã Ninh Hòa, Tỉnh Khánh Hòa","572","56","False"
"60eaaa6f1173335842c3550c","Khánh Vĩnh","huyen","khanh-vinh","Huyện Khánh Vĩnh","Khánh Vĩnh, Khánh Hòa","Huyện Khánh Vĩnh, Tỉnh Khánh Hòa","573","56","False"
"60eaaa6f1173335842c3550d","Diên Khánh","huyen","dien-khanh","Huyện Diên Khánh","Diên Khánh, Khánh Hòa","Huyện Diên Khánh, Tỉnh Khánh Hòa","574","56","False"
"60eaaa6f1173335842c3550e","Khánh Sơn","huyen","khanh-son","Huyện Khánh Sơn","Khánh Sơn, Khánh Hòa","Huyện Khánh Sơn, Tỉnh Khánh Hòa","575","56","False"
"60eaaa6f1173335842c3550f","Trường Sa","huyen","truong-sa","Huyện Trường Sa","Trường Sa, Khánh Hòa","Huyện Trường Sa, Tỉnh Khánh Hòa","576","56","False"
"60eaaa6f1173335842c35510","Phan Rang-Tháp Chàm","thanh-pho","phan-rang-thap-cham","Thành phố Phan Rang-Tháp Chàm","Phan Rang-Tháp Chàm, Ninh Thuận","Thành phố Phan Rang-Tháp Chàm, Tỉnh Ninh Thuận","582","58","False"
"60eaaa6f1173335842c35511","Bác Ái","huyen","bac-ai","Huyện Bác Ái","Bác Ái, Ninh Thuận","Huyện Bác Ái, Tỉnh Ninh Thuận","584","58","False"
"60eaaa6f1173335842c35512","Ninh Sơn","huyen","ninh-son","Huyện Ninh Sơn","Ninh Sơn, Ninh Thuận","Huyện Ninh Sơn, Tỉnh Ninh Thuận","585","58","False"
"60eaaa6f1173335842c35513","Ninh Hải","huyen","ninh-hai","Huyện Ninh Hải","Ninh Hải, Ninh Thuận","Huyện Ninh Hải, Tỉnh Ninh Thuận","586","58","False"
"60eaaa6f1173335842c35514","Ninh Phước","huyen","ninh-phuoc","Huyện Ninh Phước","Ninh Phước, Ninh Thuận","Huyện Ninh Phước, Tỉnh Ninh Thuận","587","58","False"
"60eaaa6f1173335842c35515","Thuận Bắc","huyen","thuan-bac","Huyện Thuận Bắc","Thuận Bắc, Ninh Thuận","Huyện Thuận Bắc, Tỉnh Ninh Thuận","588","58","False"
"60eaaa6f1173335842c35516","Thuận Nam","huyen","thuan-nam","Huyện Thuận Nam","Thuận Nam, Ninh Thuận","Huyện Thuận Nam, Tỉnh Ninh Thuận","589","58","False"
"60eaaa6f1173335842c35517","Phan Thiết","thanh-pho","phan-thiet","Thành phố Phan Thiết","Phan Thiết, Bình Thuận","Thành phố Phan Thiết, Tỉnh Bình Thuận","593","60","False"
"60eaaa6f1173335842c35518","La Gi","thi-xa","la-gi","Thị xã La Gi","La Gi, Bình Thuận","Thị xã La Gi, Tỉnh Bình Thuận","594","60","False"
"60eaaa6f1173335842c35519","Tuy Phong","huyen","tuy-phong","Huyện Tuy Phong","Tuy Phong, Bình Thuận","Huyện Tuy Phong, Tỉnh Bình Thuận","595","60","False"
"60eaaa6f1173335842c3551a","Bắc Bình","huyen","bac-binh","Huyện Bắc Bình","Bắc Bình, Bình Thuận","Huyện Bắc Bình, Tỉnh Bình Thuận","596","60","False"
"60eaaa6f1173335842c3551b","Hàm Thuận Bắc","huyen","ham-thuan-bac","Huyện Hàm Thuận Bắc","Hàm Thuận Bắc, Bình Thuận","Huyện Hàm Thuận Bắc, Tỉnh Bình Thuận","597","60","False"
"60eaaa6f1173335842c3551c","Hàm Thuận Nam","huyen","ham-thuan-nam","Huyện Hàm Thuận Nam","Hàm Thuận Nam, Bình Thuận","Huyện Hàm Thuận Nam, Tỉnh Bình Thuận","598","60","False"
"60eaaa6f1173335842c3551d","Tánh Linh","huyen","tanh-linh","Huyện Tánh Linh","Tánh Linh, Bình Thuận","Huyện Tánh Linh, Tỉnh Bình Thuận","599","60","False"
"60eaaa6f1173335842c3551e","Đức Linh","huyen","duc-linh","Huyện Đức Linh","Đức Linh, Bình Thuận","Huyện Đức Linh, Tỉnh Bình Thuận","600","60","False"
"60eaaa6f1173335842c3551f","Hàm Tân","huyen","ham-tan","Huyện Hàm Tân","Hàm Tân, Bình Thuận","Huyện Hàm Tân, Tỉnh Bình Thuận","601","60","False"
"60eaaa6f1173335842c35520","Phú Quí","huyen","phu-qui","Huyện Phú Quí","Phú Quí, Bình Thuận","Huyện Phú Quí, Tỉnh Bình Thuận","602","60","False"
"60eaaa6f1173335842c35521","Kon Tum","thanh-pho","kon-tum","Thành phố Kon Tum","Kon Tum, Kon Tum","Thành phố Kon Tum, Tỉnh Kon Tum","608","62","False"
"60eaaa6f1173335842c35522","Đắk Glei","huyen","dak-glei","Huyện Đắk Glei","Đắk Glei, Kon Tum","Huyện Đắk Glei, Tỉnh Kon Tum","610","62","False"
"60eaaa6f1173335842c35523","Ngọc Hồi","huyen","ngoc-hoi","Huyện Ngọc Hồi","Ngọc Hồi, Kon Tum","Huyện Ngọc Hồi, Tỉnh Kon Tum","611","62","False"
"60eaaa6f1173335842c35524","Đắk Tô","huyen","dak-to","Huyện Đắk Tô","Đắk Tô, Kon Tum","Huyện Đắk Tô, Tỉnh Kon Tum","612","62","False"
"60eaaa6f1173335842c35525","Kon Plông","huyen","kon-plong","Huyện Kon Plông","Kon Plông, Kon Tum","Huyện Kon Plông, Tỉnh Kon Tum","613","62","False"
"60eaaa6f1173335842c35526","Kon Rẫy","huyen","kon-ray","Huyện Kon Rẫy","Kon Rẫy, Kon Tum","Huyện Kon Rẫy, Tỉnh Kon Tum","614","62","False"
"60eaaa6f1173335842c35527","Đắk Hà","huyen","dak-ha","Huyện Đắk Hà","Đắk Hà, Kon Tum","Huyện Đắk Hà, Tỉnh Kon Tum","615","62","False"
"60eaaa6f1173335842c35528","Sa Thầy","huyen","sa-thay","Huyện Sa Thầy","Sa Thầy, Kon Tum","Huyện Sa Thầy, Tỉnh Kon Tum","616","62","False"
"60eaaa6f1173335842c35529","Tu Mơ Rông","huyen","tu-mo-rong","Huyện Tu Mơ Rông","Tu Mơ Rông, Kon Tum","Huyện Tu Mơ Rông, Tỉnh Kon Tum","617","62","False"
"60eaaa6f1173335842c3552a","Ia H' Drai","huyen","ia-h'-drai","Huyện Ia H' Drai","Ia H' Drai, Kon Tum","Huyện Ia H' Drai, Tỉnh Kon Tum","618","62","False"
"60eaaa6f1173335842c3552b","Pleiku","thanh-pho","pleiku","Thành phố Pleiku","Pleiku, Gia Lai","Thành phố Pleiku, Tỉnh Gia Lai","622","64","False"
"60eaaa6f1173335842c3552c","An Khê","thi-xa","an-khe","Thị xã An Khê","An Khê, Gia Lai","Thị xã An Khê, Tỉnh Gia Lai","623","64","False"
"60eaaa6f1173335842c3552d","Ayun Pa","thi-xa","ayun-pa","Thị xã Ayun Pa","Ayun Pa, Gia Lai","Thị xã Ayun Pa, Tỉnh Gia Lai","624","64","False"
"60eaaa6f1173335842c3552e","KBang","huyen","kbang","Huyện KBang","KBang, Gia Lai","Huyện KBang, Tỉnh Gia Lai","625","64","False"
"60eaaa6f1173335842c3552f","Đăk Đoa","huyen","dak-doa","Huyện Đăk Đoa","Đăk Đoa, Gia Lai","Huyện Đăk Đoa, Tỉnh Gia Lai","626","64","False"
"60eaaa6f1173335842c35530","Chư Păh","huyen","chu-pah","Huyện Chư Păh","Chư Păh, Gia Lai","Huyện Chư Păh, Tỉnh Gia Lai","627","64","False"
"60eaaa6f1173335842c35531","Ia Grai","huyen","ia-grai","Huyện Ia Grai","Ia Grai, Gia Lai","Huyện Ia Grai, Tỉnh Gia Lai","628","64","False"
"60eaaa6f1173335842c35532","Mang Yang","huyen","mang-yang","Huyện Mang Yang","Mang Yang, Gia Lai","Huyện Mang Yang, Tỉnh Gia Lai","629","64","False"
"60eaaa6f1173335842c35533","Kông Chro","huyen","kong-chro","Huyện Kông Chro","Kông Chro, Gia Lai","Huyện Kông Chro, Tỉnh Gia Lai","630","64","False"
"60eaaa6f1173335842c35534","Đức Cơ","huyen","duc-co","Huyện Đức Cơ","Đức Cơ, Gia Lai","Huyện Đức Cơ, Tỉnh Gia Lai","631","64","False"
"60eaaa6f1173335842c35535","Chư Prông","huyen","chu-prong","Huyện Chư Prông","Chư Prông, Gia Lai","Huyện Chư Prông, Tỉnh Gia Lai","632","64","False"
"60eaaa6f1173335842c35536","Chư Sê","huyen","chu-se","Huyện Chư Sê","Chư Sê, Gia Lai","Huyện Chư Sê, Tỉnh Gia Lai","633","64","False"
"60eaaa6f1173335842c35537","Đăk Pơ","huyen","dak-po","Huyện Đăk Pơ","Đăk Pơ, Gia Lai","Huyện Đăk Pơ, Tỉnh Gia Lai","634","64","False"
"60eaaa6f1173335842c35538","Ia Pa","huyen","ia-pa","Huyện Ia Pa","Ia Pa, Gia Lai","Huyện Ia Pa, Tỉnh Gia Lai","635","64","False"
