"id","name","type","slug","name_with_type","path","path_with_type","code","parent_code","isDeleted"
"60eaaa721173335842c3636a","Chợ Lầu","thi-tran","cho-lau","Thị trấn Chợ Lầu","Chợ Lầu, Bắc Bình, Bình Thuận","Thị trấn Chợ Lầu, Huyện Bắc Bình, Tỉnh Bình Thuận","23005","596","False"
"60eaaa721173335842c364a1","Chơ Long","xa","cho-long","Xã Chơ Long","Chơ Long, Kông Chro, Gia Lai","Xã Chơ Long, Huyện Kông Chro, Tỉnh Gia Lai","23851","630","False"
"60eaaa721173335842c36dcd","Chợ Mới","thi-tran","cho-moi","Thị trấn Chợ Mới","Chợ Mới, Chợ Mới, An Giang","Thị trấn Chợ Mới, Huyện Chợ Mới, Tỉnh An Giang","30628","893","False"
"60eaaa6e1173335842c34780","Chợ Rã","thi-tran","cho-ra","Thị trấn Chợ Rã","Chợ Rã, Ba Bể, Bắc Kạn","Thị trấn Chợ Rã, Huyện Ba Bể, Tỉnh Bắc Kạn","01888","061","False"
"60eaaa721173335842c36d85","Chợ Vàm","thi-tran","cho-vam","Thị trấn Chợ Vàm","Chợ Vàm, Phú Tân, An Giang","Thị trấn Chợ Vàm, Huyện Phú Tân, Tỉnh An Giang","30409","888","False"
"60eaaa721173335842c366eb","Chơn Thành","thi-tran","chon-thanh","Thị trấn Chơn Thành","Chơn Thành, Chơn Thành, Bình Phước","Thị trấn Chơn Thành, Huyện Chơn Thành, Tỉnh Bình Phước","25432","697","False"
"60eaaa721173335842c364f6","Chrôh Pơnan","xa","chroh-ponan","Xã Chrôh Pơnan","Chrôh Pơnan, Phú Thiện, Gia Lai","Xã Chrôh Pơnan, Huyện Phú Thiện, Tỉnh Gia Lai","24060","638","False"
"60eaaa6e1173335842c34e89","Chũ","thi-tran","chu","Thị trấn Chũ","Chũ, Lục Ngạn, Bắc Giang","Thị trấn Chũ, Huyện Lục Ngạn, Tỉnh Bắc Giang","07525","219","False"
"60eaaa6e1173335842c34e7a","Chu Điện","xa","chu-dien","Xã Chu Điện","Chu Điện, Lục Nam, Bắc Giang","Xã Chu Điện, Huyện Lục Nam, Tỉnh Bắc Giang","07480","218","False"
"60eaaa6e1173335842c34f07","Chu Hóa","xa","chu-hoa","Xã Chu Hóa","Chu Hóa, Việt Trì, Phú Thọ","Xã Chu Hóa, Thành phố Việt Trì, Tỉnh Phú Thọ","08506","227","False"
"60eaaa6e1173335842c3478a","Chu Hương","xa","chu-huong","Xã Chu Hương","Chu Hương, Ba Bể, Bắc Kạn","Xã Chu Hương, Huyện Ba Bể, Tỉnh Bắc Kạn","01921","061","False"
"60eaaa6e1173335842c344f7","Chu Minh","xa","chu-minh","Xã Chu Minh","Chu Minh, Ba Vì, Hà Nội","Xã Chu Minh, Huyện Ba Vì, Thành phố Hà Nội","09667","271","False"
"60eaaa6e1173335842c344c1","Chu Phan","xa","chu-phan","Xã Chu Phan","Chu Phan, Mê Linh, Hà Nội","Xã Chu Phan, Huyện Mê Linh, Thành phố Hà Nội","09004","250","False"
"60eaaa6e1173335842c346d7","Chu Trinh","xa","chu-trinh","Xã Chu Trinh","Chu Trinh, Cao Bằng, Cao Bằng","Xã Chu Trinh, Thành phố Cao Bằng, Tỉnh Cao Bằng","01720","040","False"
"60eaaa6e1173335842c34c11","Chùa Hang","phuong","chua-hang","Phường Chùa Hang","Chùa Hang, Thái Nguyên, Thái Nguyên","Phường Chùa Hang, Thành phố Thái Nguyên, Tỉnh Thái Nguyên","05659","164","False"
"60eaaa6e1173335842c3456c","Chúc Sơn","thi-tran","chuc-son","Thị trấn Chúc Sơn","Chúc Sơn, Chương Mỹ, Hà Nội","Thị trấn Chúc Sơn, Huyện Chương Mỹ, Thành phố Hà Nội","10015","277","False"
"60eaaa6e1173335842c3490d","Chung Chải","xa","chung-chai","Xã Chung Chải","Chung Chải, Mường Nhé, Điện Biên","Xã Chung Chải, Huyện Mường Nhé, Tỉnh Điện Biên","03157","096","False"
"60eaaa6e1173335842c345ce","Chuyên Mỹ","xa","chuyen-my","Xã Chuyên Mỹ","Chuyên Mỹ, Phú Xuyên, Hà Nội","Xã Chuyên Mỹ, Huyện Phú Xuyên, Thành phố Hà Nội","10321","280","False"
"60eaaa701173335842c35760","Chuyên Ngoại","xa","chuyen-ngoai","Xã Chuyên Ngoại","Chuyên Ngoại, Duy Tiên, Hà Nam","Xã Chuyên Ngoại, Thị xã Duy Tiên, Tỉnh Hà Nam","13345","349","False"
"60eaaa721173335842c36437","Chư Á","xa","chu-a","Xã Chư Á","Chư Á, Pleiku, Gia Lai","Xã Chư Á, Thành phố Pleiku, Tỉnh Gia Lai","23599","622","False"
"60eaaa721173335842c364f0","Chư A Thai","xa","chu-a-thai","Xã Chư A Thai","Chư A Thai, Phú Thiện, Gia Lai","Xã Chư A Thai, Huyện Phú Thiện, Tỉnh Gia Lai","24046","638","False"
"60eaaa721173335842c3644c","Chư Băh","xa","chu-bah","Xã Chư Băh","Chư Băh, Ayun Pa, Gia Lai","Xã Chư Băh, Thị xã Ayun Pa, Tỉnh Gia Lai","24065","624","False"
"60eaaa721173335842c364fe","Chư Don","xa","chu-don","Xã Chư Don","Chư Don, Chư Pưh, Gia Lai","Xã Chư Don, Huyện Chư Pưh, Tỉnh Gia Lai","23980","639","False"
"60eaaa721173335842c364e7","Chư Drăng","xa","chu-drang","Xã Chư Drăng","Chư Drăng, Krông Pa, Gia Lai","Xã Chư Drăng, Huyện Krông Pa, Tỉnh Gia Lai","24094","637","False"
"60eaaa721173335842c36477","Chư Đăng Ya","xa","chu-dang-ya","Xã Chư Đăng Ya","Chư Đăng Ya, Chư Păh, Gia Lai","Xã Chư Đăng Ya, Huyện Chư Păh, Tỉnh Gia Lai","23746","627","False"
"60eaaa721173335842c364e4","Chư Gu","xa","chu-gu","Xã Chư Gu","Chư Gu, Krông Pa, Gia Lai","Xã Chư Gu, Huyện Krông Pa, Tỉnh Gia Lai","24085","637","False"
"60eaaa721173335842c363d2","Chư Hreng","xa","chu-hreng","Xã Chư Hreng","Chư Hreng, Kon Tum, Kon Tum","Xã Chư Hreng, Thành phố Kon Tum, Tỉnh Kon Tum","23332","608","False"
"60eaaa721173335842c36552","Chư KBô","xa","chu-kbo","Xã Chư KBô","Chư KBô, Krông Búk, Đắk Lắk","Xã Chư KBô, Huyện Krông Búk, Tỉnh Đắk Lắk","24310","649","False"
"60eaaa721173335842c36496","Chư Krêy","xa","chu-krey","Xã Chư Krêy","Chư Krêy, Kông Chro, Gia Lai","Xã Chư Krêy, Huyện Kông Chro, Tỉnh Gia Lai","23827","630","False"
"60eaaa721173335842c364dc","Chư Mố","xa","chu-mo","Xã Chư Mố","Chư Mố, Ia Pa, Gia Lai","Xã Chư Mố, Huyện Ia Pa, Tỉnh Gia Lai","24025","635","False"
"60eaaa721173335842c364eb","Chư Ngọc","xa","chu-ngoc","Xã Chư Ngọc","Chư Ngọc, Krông Pa, Gia Lai","Xã Chư Ngọc, Huyện Krông Pa, Tỉnh Gia Lai","24106","637","False"
"60eaaa721173335842c364c3","Chư Pơng","xa","chu-pong","Xã Chư Pơng","Chư Pơng, Chư Sê, Gia Lai","Xã Chư Pơng, Huyện Chư Sê, Tỉnh Gia Lai","23945","633","False"
"60eaaa721173335842c364ad","Chư Prông","thi-tran","chu-prong","Thị trấn Chư Prông","Chư Prông, Chư Prông, Gia Lai","Thị trấn Chư Prông, Huyện Chư Prông, Tỉnh Gia Lai","23887","632","False"
"60eaaa721173335842c364d9","Chư Răng","xa","chu-rang","Xã Chư Răng","Chư Răng, Ia Pa, Gia Lai","Xã Chư Răng, Huyện Ia Pa, Tỉnh Gia Lai","24016","635","False"
"60eaaa721173335842c364ed","Chư Rcăm","xa","chu-rcam","Xã Chư Rcăm","Chư Rcăm, Krông Pa, Gia Lai","Xã Chư Rcăm, Huyện Krông Pa, Tỉnh Gia Lai","24112","637","False"
"60eaaa721173335842c364c1","Chư Sê","thi-tran","chu-se","Thị trấn Chư Sê","Chư Sê, Chư Sê, Gia Lai","Thị trấn Chư Sê, Huyện Chư Sê, Tỉnh Gia Lai","23941","633","False"
"60eaaa721173335842c364a3","Chư Ty","thi-tran","chu-ty","Thị trấn Chư Ty","Chư Ty, Đức Cơ, Gia Lai","Thị trấn Chư Ty, Huyện Đức Cơ, Tỉnh Gia Lai","23857","631","False"
"60eaaa6e1173335842c343e1","Chương Dương","phuong","chuong-duong","Phường Chương Dương","Chương Dương, Hoàn Kiếm, Hà Nội","Phường Chương Dương, Quận Hoàn Kiếm, Thành phố Hà Nội","00067","002","False"
"60eaaa6e1173335842c345b3","Chương Dương","xa","chuong-duong","Xã Chương Dương","Chương Dương, Thường Tín, Hà Nội","Xã Chương Dương, Huyện Thường Tín, Thành phố Hà Nội","10237","279","False"
"60eaaa701173335842c356a7","Chương Dương","xa","chuong-duong","Xã Chương Dương","Chương Dương, Đông Hưng, Thái Bình","Xã Chương Dương, Huyện Đông Hưng, Tỉnh Thái Bình","12727","340","False"
"60eaaa6e1173335842c34f83","Chương Xá","xa","chuong-xa","Xã Chương Xá","Chương Xá, Cẩm Khê, Phú Thọ","Xã Chương Xá, Huyện Cẩm Khê, Tỉnh Phú Thọ","08413","235","False"
"60eaaa6e1173335842c34a80","Cò  Nòi","xa","co--noi","Xã Cò  Nòi","Cò  Nòi, Mai Sơn, Sơn La","Xã Cò  Nòi, Huyện Mai Sơn, Tỉnh Sơn La","04138","125","False"
"60eaaa6e1173335842c34a12","Co Mạ","xa","co-ma","Xã Co Mạ","Co Mạ, Thuận Châu, Sơn La","Xã Co Mạ, Huyện Thuận Châu, Tỉnh Sơn La","03781","119","False"
"60eaaa6e1173335842c34a17","Co Tòng","xa","co-tong","Xã Co Tòng","Co Tòng, Thuận Châu, Sơn La","Xã Co Tòng, Huyện Thuận Châu, Tỉnh Sơn La","03796","119","False"
"60eaaa701173335842c35c05","Con Cuông","thi-tran","con-cuong","Thị trấn Con Cuông","Con Cuông, Con Cuông, Nghệ An","Thị trấn Con Cuông, Huyện Con Cuông, Tỉnh Nghệ An","17227","422","False"
"60eaaa6e1173335842c3528f","Cổ Am","xa","co-am","Xã Cổ Am","Cổ Am, Vĩnh Bảo, Hải Phòng","Xã Cổ Am, Huyện Vĩnh Bảo, Thành phố Hải Phòng","11905","316","False"
"60eaaa6e1173335842c346e8","Cô Ba","xa","co-ba","Xã Cô Ba","Cô Ba, Bảo Lạc, Cao Bằng","Xã Cô Ba, Huyện Bảo Lạc, Tỉnh Cao Bằng","01330","043","False"
"60eaaa6e1173335842c34482","Cổ Bi","xa","co-bi","Xã Cổ Bi","Cổ Bi, Gia Lâm, Hà Nội","Xã Cổ Bi, Huyện Gia Lâm, Thành phố Hà Nội","00553","018","False"
"60eaaa6e1173335842c35172","Cổ Bì","xa","co-bi","Xã Cổ Bì","Cổ Bì, Bình Giang, Hải Dương","Xã Cổ Bì, Huyện Bình Giang, Tỉnh Hải Dương","10984","296","False"
"60eaaa6e1173335842c35134","Cổ Dũng","xa","co-dung","Xã Cổ Dũng","Cổ Dũng, Kim Thành, Hải Dương","Xã Cổ Dũng, Huyện Kim Thành, Tỉnh Hải Dương","10762","293","False"
"60eaaa701173335842c35d70","Cỗ Đạm","xa","co-dam","Xã Cỗ Đạm","Cỗ Đạm, Nghi Xuân, Hà Tĩnh","Xã Cỗ Đạm, Huyện Nghi Xuân, Tỉnh Hà Tĩnh","18391","442","False"
"60eaaa6e1173335842c344ea","Cổ Đô","xa","co-do","Xã Cổ Đô","Cổ Đô, Ba Vì, Hà Nội","Xã Cổ Đô, Huyện Ba Vì, Thành phố Hà Nội","09628","271","False"
"60eaaa6e1173335842c344e7","Cổ Đông","xa","co-dong","Xã Cổ Đông","Cổ Đông, Sơn Tây, Hà Nội","Xã Cổ Đông, Thị xã Sơn Tây, Thành phố Hà Nội","09616","269","False"
"60eaaa721173335842c368ba","Cô Giang","phuong","co-giang","Phường Cô Giang","Cô Giang, 1, Hồ Chí Minh","Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh","26755","760","False"
"60eaaa701173335842c35831","Cổ Lễ","thi-tran","co-le","Thị trấn Cổ Lễ","Cổ Lễ, Trực Ninh, Nam Định","Thị trấn Cổ Lễ, Huyện Trực Ninh, Tỉnh Nam Định","14026","363","False"
"60eaaa6e1173335842c3477d","Cổ Linh","xa","co-linh","Xã Cổ Linh","Cổ Linh, Pác Nặm, Bắc Kạn","Xã Cổ Linh, Huyện Pác Nặm, Tỉnh Bắc Kạn","01879","060","False"
"60eaaa6e1173335842c34472","Cổ Loa","xa","co-loa","Xã Cổ Loa","Cổ Loa, Đông Anh, Hà Nội","Xã Cổ Loa, Huyện Đông Anh, Thành phố Hà Nội","00505","017","False"
"60eaaa6e1173335842c34c46","Cổ Lũng","xa","co-lung","Xã Cổ Lũng","Cổ Lũng, Phú Lương, Thái Nguyên","Xã Cổ Lũng, Huyện Phú Lương, Tỉnh Thái Nguyên","05650","168","False"
"60eaaa701173335842c3597a","Cổ Lũng","xa","co-lung","Xã Cổ Lũng","Cổ Lũng, Bá Thước, Thanh Hóa","Xã Cổ Lũng, Huyện Bá Thước, Tỉnh Thanh Hóa","14965","386","False"
"60eaaa6e1173335842c3472b","Cô Ngân","xa","co-ngan","Xã Cô Ngân","Cô Ngân, Hạ Lang, Cao Bằng","Xã Cô Ngân, Huyện Hạ Lang, Tỉnh Cao Bằng","01567","048","False"
"60eaaa6e1173335842c344b2","Cổ Nhuế 1","phuong","co-nhue-1","Phường Cổ Nhuế 1","Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội","Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội","00616","021","False"
"60eaaa6e1173335842c344b3","Cổ Nhuế 2","phuong","co-nhue-2","Phường Cổ Nhuế 2","Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội","00617","021","False"
"60eaaa6e1173335842c34b0f","Cổ Phúc","thi-tran","co-phuc","Thị trấn Cổ Phúc","Cổ Phúc, Trấn Yên, Yên Bái","Thị trấn Cổ Phúc, Huyện Trấn Yên, Tỉnh Yên Bái","04498","138","False"
"60eaaa6e1173335842c350fd","Cổ Thành","phuong","co-thanh","Phường Cổ Thành","Cổ Thành, Chí Linh, Hải Dương","Phường Cổ Thành, Thành phố Chí Linh, Tỉnh Hải Dương","10576","290","False"
"60eaaa6e1173335842c34e1f","Cô Tô","thi-tran","co-to","Thị trấn Cô Tô","Cô Tô, Cô Tô, Quảng Ninh","Thị trấn Cô Tô, Huyện Cô Tô, Tỉnh Quảng Ninh","07192","207","False"
"60eaaa721173335842c36dbd","Cô Tô","thi-tran","co-to","Thị trấn Cô Tô","Cô Tô, Tri Tôn, An Giang","Thị trấn Cô Tô, Huyện Tri Tôn, Tỉnh An Giang","30580","891","False"
"60eaaa6e1173335842c34792","Cốc Đán","xa","coc-dan","Xã Cốc Đán","Cốc Đán, Ngân Sơn, Bắc Kạn","Xã Cốc Đán, Huyện Ngân Sơn, Tỉnh Bắc Kạn","01945","062","False"
"60eaaa6e1173335842c348b5","Cốc Lầu","xa","coc-lau","Xã Cốc Lầu","Cốc Lầu, Bắc Hà, Lào Cai","Xã Cốc Lầu, Huyện Bắc Hà, Tỉnh Lào Cai","02896","085","False"
"60eaaa6e1173335842c34866","Cốc Lếu","phuong","coc-leu","Phường Cốc Lếu","Cốc Lếu, Lào Cai, Lào Cai","Phường Cốc Lếu, Thành phố Lào Cai, Tỉnh Lào Cai","02644","080","False"
"60eaaa6e1173335842c348af","Cốc Ly","xa","coc-ly","Xã Cốc Ly","Cốc Ly, Bắc Hà, Lào Cai","Xã Cốc Ly, Huyện Bắc Hà, Tỉnh Lào Cai","02878","085","False"
"60eaaa6e1173335842c3487b","Cốc Mỳ","xa","coc-my","Xã Cốc Mỳ","Cốc Mỳ, Bát Xát, Lào Cai","Xã Cốc Mỳ, Huyện Bát Xát, Tỉnh Lào Cai","02704","082","False"
"60eaaa6e1173335842c34695","Cốc Pài","thi-tran","coc-pai","Thị trấn Cốc Pài","Cốc Pài, Xín Mần, Hà Giang","Thị trấn Cốc Pài, Huyện Xín Mần, Tỉnh Hà Giang","01096","033","False"
"60eaaa6e1173335842c346e6","Cốc Pàng","xa","coc-pang","Xã Cốc Pàng","Cốc Pàng, Bảo Lạc, Cao Bằng","Xã Cốc Pàng, Huyện Bảo Lạc, Tỉnh Cao Bằng","01324","043","False"
"60eaaa6e1173335842c3469d","Cốc Rế","xa","coc-re","Xã Cốc Rế","Cốc Rế, Xín Mần, Hà Giang","Xã Cốc Rế, Huyện Xín Mần, Tỉnh Hà Giang","01123","033","False"
"60eaaa6e1173335842c34874","Cốc San","xa","coc-san","Xã Cốc San","Cốc San, Lào Cai, Lào Cai","Xã Cốc San, Thành phố Lào Cai, Tỉnh Lào Cai","02746","080","False"
"60eaaa701173335842c35871","Cồn","thi-tran","con","Thị trấn Cồn","Cồn, Hải Hậu, Nam Định","Thị trấn Cồn, Huyện Hải Hậu, Tỉnh Nam Định","14218","366","False"
"60eaaa6e1173335842c347f7","Côn Lôn","xa","con-lon","Xã Côn Lôn","Côn Lôn, Na Hang, Tuyên Quang","Xã Côn Lôn, Huyện Na Hang, Tỉnh Tuyên Quang","02245","072","False"
"60eaaa6e1173335842c347d2","Côn Minh","xa","con-minh","Xã Côn Minh","Côn Minh, Na Rì, Bắc Kạn","Xã Côn Minh, Huyện Na Rì, Tỉnh Bắc Kạn","02173","066","False"
"60eaaa701173335842c3590c","Cồn Thoi","xa","con-thoi","Xã Cồn Thoi","Cồn Thoi, Kim Sơn, Ninh Bình","Xã Cồn Thoi, Huyện Kim Sơn, Tỉnh Ninh Bình","14689","376","False"
"60eaaa6e1173335842c34779","Công Bằng","xa","cong-bang","Xã Công Bằng","Công Bằng, Pác Nặm, Bắc Kạn","Xã Công Bằng, Huyện Pác Nặm, Tỉnh Bắc Kạn","01867","060","False"
"60eaaa701173335842c35b07","Công Chính","xa","cong-chinh","Xã Công Chính","Công Chính, Nông Cống, Thanh Hóa","Xã Công Chính, Huyện Nông Cống, Tỉnh Thanh Hóa","16369","404","False"
"60eaaa6e1173335842c3483b","Công Đa","xa","cong-da","Xã Công Đa","Công Đa, Yên Sơn, Tuyên Quang","Xã Công Đa, Huyện Yên Sơn, Tỉnh Tuyên Quang","02485","075","False"
"60eaaa721173335842c36337","Công Hải","xa","cong-hai","Xã Công Hải","Công Hải, Thuận Bắc, Ninh Thuận","Xã Công Hải, Huyện Thuận Bắc, Tỉnh Ninh Thuận","22840","588","False"
"60eaaa6e1173335842c3528d","Cộng Hiền","xa","cong-hien","Xã Cộng Hiền","Cộng Hiền, Vĩnh Bảo, Hải Phòng","Xã Cộng Hiền, Huyện Vĩnh Bảo, Thành phố Hải Phòng","11899","316","False"
"60eaaa6e1173335842c350fb","Cộng Hoà","phuong","cong-hoa","Phường Cộng Hoà","Cộng Hoà, Chí Linh, Hải Dương","Phường Cộng Hoà, Thành phố Chí Linh, Tỉnh Hải Dương","10570","290","False"
"60eaaa6e1173335842c3454d","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Quốc Oai, Hà Nội","Xã Cộng Hòa, Huyện Quốc Oai, Thành phố Hà Nội","09931","275","False"
"60eaaa6e1173335842c35111","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Nam Sách, Hải Dương","Xã Cộng Hòa, Huyện Nam Sách, Tỉnh Hải Dương","10639","291","False"
"60eaaa6e1173335842c35132","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Kim Thành, Hải Dương","Xã Cộng Hòa, Huyện Kim Thành, Tỉnh Hải Dương","10756","293","False"
"60eaaa6e1173335842c34db0","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Cẩm Phả, Quảng Ninh","Xã Cộng Hòa, Thành phố Cẩm Phả, Tỉnh Quảng Ninh","06799","195","False"
"60eaaa6e1173335842c34e11","Cộng Hòa","phuong","cong-hoa","Phường Cộng Hòa","Cộng Hòa, Quảng Yên, Quảng Ninh","Phường Cộng Hòa, Thị xã Quảng Yên, Tỉnh Quảng Ninh","07150","206","False"
"60eaaa701173335842c3567a","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Hưng Hà, Thái Bình","Xã Cộng Hòa, Huyện Hưng Hà, Tỉnh Thái Bình","12595","339","False"
"60eaaa701173335842c357db","Cộng Hòa","xa","cong-hoa","Xã Cộng Hòa","Cộng Hòa, Vụ Bản, Nam Định","Xã Cộng Hòa, Huyện Vụ Bản, Tỉnh Nam Định","13762","359","False"
"60eaaa6e1173335842c3519b","Cộng Lạc","xa","cong-lac","Xã Cộng Lạc","Cộng Lạc, Tứ Kỳ, Hải Dương","Xã Cộng Lạc, Huyện Tứ Kỳ, Tỉnh Hải Dương","11140","298","False"
"60eaaa701173335842c35b02","Công Liêm","xa","cong-liem","Xã Công Liêm","Công Liêm, Nông Cống, Thanh Hóa","Xã Công Liêm, Huyện Nông Cống, Tỉnh Thanh Hóa","16354","404","False"
"60eaaa701173335842c357a0","Công Lý","xa","cong-ly","Xã Công Lý","Công Lý, Lý Nhân, Hà Nam","Xã Công Lý, Huyện Lý Nhân, Tỉnh Hà Nam","13582","353","False"
"60eaaa6e1173335842c34cfa","Công Sơn","xa","cong-son","Xã Công Sơn","Công Sơn, Cao Lộc, Lạng Sơn","Xã Công Sơn, Huyện Cao Lộc, Tỉnh Lạng Sơn","06232","183","False"
"60eaaa701173335842c35c87","Công Thành","xa","cong-thanh","Xã Công Thành","Công Thành, Yên Thành, Nghệ An","Xã Công Thành, Huyện Yên Thành, Tỉnh Nghệ An","17611","426","False"
"60eaaa6e1173335842c343cc","Cống Vị","phuong","cong-vi","Phường Cống Vị","Cống Vị, Ba Đình, Hà Nội","Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội","00007","001","False"
"60eaaa731173335842c36eb9","Cờ Đỏ","thi-tran","co-do","Thị trấn Cờ Đỏ","Cờ Đỏ, Cờ Đỏ, Cần Thơ","Thị trấn Cờ Đỏ, Huyện Cờ Đỏ, Thành phố Cần Thơ","31261","925","False"
"60eaaa721173335842c36886","Cù Bị","xa","cu-bi","Xã Cù Bị","Cù Bị, Châu Đức, Bà Rịa - Vũng Tàu","Xã Cù Bị, Huyện Châu Đức, Tỉnh Bà Rịa - Vũng Tàu","26599","750","False"
"60eaaa721173335842c369ac","Củ Chi","thi-tran","cu-chi","Thị trấn Củ Chi","Củ Chi, Củ Chi, Hồ Chí Minh","Thị trấn Củ Chi, Huyện Củ Chi, Thành phố Hồ Chí Minh","27496","783","False"
"60eaaa731173335842c36f46","Cù Lao Dung","thi-tran","cu-lao-dung","Thị trấn Cù Lao Dung","Cù Lao Dung, Cù Lao Dung, Sóc Trăng","Thị trấn Cù Lao Dung, Huyện Cù Lao Dung, Tỉnh Sóc Trăng","31615","945","False"
"60eaaa6e1173335842c34c74","Cù Vân","xa","cu-van","Xã Cù Vân","Cù Vân, Đại Từ, Thái Nguyên","Xã Cù Vân, Huyện Đại Từ, Tỉnh Thái Nguyên","05809","171","False"
"60eaaa6e1173335842c34c5d","Cúc Đường","xa","cuc-duong","Xã Cúc Đường","Cúc Đường, Võ Nhai, Thái Nguyên","Xã Cúc Đường, Huyện Võ Nhai, Tỉnh Thái Nguyên","05737","170","False"
"60eaaa701173335842c358b0","Cúc Phương","xa","cuc-phuong","Xã Cúc Phương","Cúc Phương, Nho Quan, Ninh Bình","Xã Cúc Phương, Huyện Nho Quan, Tỉnh Ninh Bình","14404","372","False"
"60eaaa6e1173335842c34bc0","Cun Pheo","xa","cun-pheo","Xã Cun Pheo","Cun Pheo, Mai Châu, Hoà Bình","Xã Cun Pheo, Huyện Mai Châu, Tỉnh Hoà Bình","05224","156","False"
"60eaaa721173335842c36241","Củng Sơn","thi-tran","cung-son","Thị trấn Củng Sơn","Củng Sơn, Sơn Hòa, Phú Yên","Thị trấn Củng Sơn, Huyện Sơn Hòa, Tỉnh Phú Yên","22165","560","False"
"60eaaa721173335842c36550","Cuor Đăng","xa","cuor-dang","Xã Cuor Đăng","Cuor Đăng, Cư M'gar, Đắk Lắk","Xã Cuor Đăng, Huyện Cư M'gar, Tỉnh Đắk Lắk","24301","648","False"
"60eaaa6e1173335842c34b9c","Cuối Hạ","xa","cuoi-ha","Xã Cuối Hạ","Cuối Hạ, Kim Bôi, Hoà Bình","Xã Cuối Hạ, Huyện Kim Bôi, Tỉnh Hoà Bình","05077","153","False"
"60eaaa721173335842c3653d","Cuôr KNia","xa","cuor-knia","Xã Cuôr KNia","Cuôr KNia, Buôn Đôn, Đắk Lắk","Xã Cuôr KNia, Huyện Buôn Đôn, Tỉnh Đắk Lắk","24247","647","False"
"60eaaa721173335842c36528","Cư A Mung","xa","cu-a-mung","Xã Cư A Mung","Cư A Mung, Ea H'leo, Đắk Lắk","Xã Cư A Mung, Huyện Ea H'leo, Tỉnh Đắk Lắk","24194","645","False"
"60eaaa721173335842c364d4","Cư An","xa","cu-an","Xã Cư An","Cư An, Đăk Pơ, Gia Lai","Xã Cư An, Huyện Đăk Pơ, Tỉnh Gia Lai","24001","634","False"
"60eaaa721173335842c36522","Cư Bao","xa","cu-bao","Xã Cư Bao","Cư Bao, Buôn Hồ, Đắk Lắk","Xã Cư Bao, Thị Xã Buôn Hồ, Tỉnh Đắk Lắk","24340","644","False"
"60eaaa721173335842c36572","Cư Bông","xa","cu-bong","Xã Cư Bông","Cư Bông, Ea Kar, Đắk Lắk","Xã Cư Bông, Huyện Ea Kar, Tỉnh Đắk Lắk","24406","651","False"
"60eaaa721173335842c36546","Cư Dliê M'nông","xa","cu-dlie-m'nong","Xã Cư Dliê M'nông","Cư Dliê M'nông, Cư M'gar, Đắk Lắk","Xã Cư Dliê M'nông, Huyện Cư M'gar, Tỉnh Đắk Lắk","24271","648","False"
"60eaaa721173335842c3658d","Cư Drăm","xa","cu-dram","Xã Cư Drăm","Cư Drăm, Krông Bông, Đắk Lắk","Xã Cư Drăm, Huyện Krông Bông, Tỉnh Đắk Lắk","24484","653","False"
"60eaaa6e1173335842c34fab","Cự Đồng","xa","cu-dong","Xã Cự Đồng","Cự Đồng, Thanh Sơn, Phú Thọ","Xã Cự Đồng, Huyện Thanh Sơn, Tỉnh Phú Thọ","08614","238","False"
"60eaaa721173335842c36571","Cư ELang","xa","cu-elang","Xã Cư ELang","Cư ELang, Ea Kar, Đắk Lắk","Xã Cư ELang, Huyện Ea Kar, Tỉnh Đắk Lắk","24404","651","False"
"60eaaa721173335842c365b3","Cư Ê Wi","xa","cu-e-wi","Xã Cư Ê Wi","Cư Ê Wi, Cư Kuin, Đắk Lắk","Xã Cư Ê Wi, Huyện Cư Kuin, Tỉnh Đắk Lắk","24541","657","False"
"60eaaa721173335842c36510","Cư ÊBur","xa","cu-ebur","Xã Cư ÊBur","Cư ÊBur, Buôn Ma Thuột, Đắk Lắk","Xã Cư ÊBur, Thành phố Buôn Ma Thuột, Tỉnh Đắk Lắk","24160","643","False"
"60eaaa721173335842c36569","Cư Huê","xa","cu-hue","Xã Cư Huê","Cư Huê, Ea Kar, Đắk Lắk","Xã Cư Huê, Huyện Ea Kar, Tỉnh Đắk Lắk","24385","651","False"
"60eaaa721173335842c36573","Cư Jang","xa","cu-jang","Xã Cư Jang","Cư Jang, Ea Kar, Đắk Lắk","Xã Cư Jang, Huyện Ea Kar, Tỉnh Đắk Lắk","24409","651","False"
